chrom	start	end	summit	depth
chr3_h1	126256844	126257753	126257269	39
chr3_h1	126262949	126263758	126263623	19
chr3_h1	126344106	126344972	126344517	8
chr3_h1	126395847	126396773	126396166	9
chr3_h1	126502813	126503418	126503176	9
chr3_h1	126508042	126508846	126508340	5
chr3_h1	126933773	126934697	126934181	13
chr3_h1	126936597	126937534	126936829	8
chr3_h1	127251651	127252504	127252118	27
chr3_h1	127262188	127263086	127262600	19
chr3_h1	127265867	127266765	127266380	28
chr3_h1	127294347	127295298	127294942	16
chr3_h1	127296058	127296927	127296528	11
chr3_h1	127325568	127326473	127325664	19
chr3_h1	127328111	127328868	127328830	9
chr3_h1	127334347	127334768	127334761	9
chr3_h1	127334816	127335615	127335223	22
chr3_h1	127339477	127340368	127339909	67
chr3_h1	127341424	127342335	127342057	15
chr3_h1	127399835	127400699	127400361	16
chr3_h1	127402951	127404110	127403486	9
chr3_h1	127406984	127407805	127407664	13
chr3_h1	127422424	127423315	127422814	9
chr3_h1	127424334	127425278	127424476	8
chr3_h1	127440339	127441186	127440843	11
chr3_h1	127443612	127444437	127443876	13
chr3_h1	127454979	127455947	127455362	15
chr3_h1	127479330	127480189	127479991	14
chr3_h1	127491243	127492104	127491764	9
chr3_h1	127496729	127497462	127496950	18
chr3_h1	127503889	127504790	127504271	9
chr3_h1	127507527	127508422	127507830	9
chr3_h1	127511490	127512382	127511856	8
chr3_h1	127549311	127550106	127549659	12
chr3_h1	127551382	127552085	127551801	25
chr3_h1	127637913	127638765	127638331	32
chr3_h1	127649097	127650013	127649626	8
chr3_h1	127656033	127656593	127656365	12
chr3_h1	127656699	127657194	127656914	12
chr3_h1	127660050	127660858	127660424	6
chr3_h1	127803203	127804162	127803523	12
chr3_h1	127805951	127806866	127806399	9
chr3_h1	127817655	127818465	127818165	18
chr3_h1	127847982	127848874	127848070	11
chr3_h1	127865193	127866140	127865194	43
chr3_h1	127886110	127886952	127886431	14
chr3_h1	127891030	127891886	127891666	7
chr3_h1	127899795	127900704	127900217	31
chr3_h1	127912161	127913008	127912477	7
chr3_h1	127920948	127921825	127921374	11
chr3_h1	127922915	127923898	127923421	8
chr3_h1	127974255	127974717	127974499	11
chr3_h1	127976338	127977190	127976498	10
chr3_h1	127981268	127981892	127981460	11
chr3_h1	127982004	127982472	127982109	9
chr3_h1	128077324	128078222	128077827	11
chr3_h1	128081979	128082850	128082775	10
chr3_h1	128083314	128084194	128083986	42
chr3_h1	128096135	128097041	128096758	17
chr3_h1	128099535	128100511	128100147	8
chr3_h1	128102243	128103184	128102732	8
chr3_h1	128181635	128182798	128181790	12
chr3_h1	128194664	128195537	128195050	16
chr3_h1	128199949	128200819	128200499	10
chr3_h1	128203039	128203944	128203541	19
chr3_h1	128210691	128211571	128210873	10
chr3_h1	128277219	128278095	128277650	11
chr3_h1	128281968	128282967	128282392	43
chr3_h1	128284439	128285104	128284617	28
chr3_h1	128285601	128286510	128286040	63
chr3_h1	128286975	128287807	128287769	16
chr3_h1	128290957	128291851	128291314	8
chr3_h1	128296180	128296963	128296846	8
chr3_h1	128297207	128297968	128297579	18
chr3_h1	128300000	128300832	128300395	24
chr3_h1	128302281	128303206	128303194	8
chr3_h1	128317297	128318249	128317762	43
chr3_h1	128319724	128320546	128320312	10
chr3_h1	128327932	128328807	128328381	85
chr3_h1	128335402	128336310	128335995	13
chr3_h1	128346642	128347506	128347087	6
chr3_h1	128351616	128352694	128352187	12
chr3_h1	128357444	128358311	128357920	15
chr3_h1	128358659	128359624	128359088	19
chr3_h1	128362401	128363340	128363004	107
chr3_h1	128363870	128364937	128363921	55
chr3_h1	128400536	128401399	128400978	29
chr3_h1	128404257	128405124	128404496	37
chr3_h1	128409130	128410041	128409560	12
chr3_h1	128475225	128476325	128476285	16
chr3_h1	128573473	128574458	128573747	14
chr3_h1	128589879	128590851	128590259	14
chr3_h1	128595799	128596638	128596364	14
chr3_h1	128597738	128598405	128597739	11
chr3_h1	128601885	128602674	128602447	12
chr3_h1	128618803	128619706	128619161	366
chr3_h1	128621447	128622341	128622182	77
chr3_h1	128623147	128623857	128623625	188
chr3_h1	128630525	128631346	128631058	28
chr3_h1	128635442	128635998	128635566	6
chr3_h1	128663065	128663875	128663402	30
chr3_h1	128664052	128665025	128664479	41
chr3_h1	128665958	128667057	128666576	20
chr3_h1	128668774	128669551	128669096	19
chr3_h1	128673334	128674177	128673697	7
chr3_h1	128674259	128674928	128674651	8
chr3_h1	128687855	128688775	128688150	13
chr3_h1	128697569	128698400	128698024	20
chr3_h1	128698903	128699871	128699422	9
chr3_h1	128703356	128704233	128703742	11
chr3_h1	128734444	128735077	128734472	15
chr3_h1	128756905	128757782	128757264	51
chr3_h1	128763081	128764017	128763186	535
chr3_h1	128776054	128777098	128776732	14
chr3_h1	128789818	128790595	128790277	32
chr3_h1	128790696	128791459	128791011	26
chr3_h1	128818462	128819373	128818995	5
chr3_h1	128823040	128823966	128823745	9
chr3_h1	128838339	128839245	128838798	12
chr3_h1	128839871	128840820	128840446	12
chr3_h1	128879289	128880296	128879887	10
chr3_h1	128886061	128887164	128886855	30
chr3_h1	128887514	128888220	128887592	18
chr3_h1	128900237	128901302	128900622	40
chr3_h1	128901902	128902732	128902318	17
chr3_h1	128914041	128915039	128914757	8
chr3_h1	128915309	128916231	128915717	19
chr3_h1	128931270	128932019	128931710	9
chr3_h1	128944061	128944948	128944501	10
chr3_h1	128947642	128948759	128948019	6
chr3_h1	128952294	128952917	128952314	18
chr3_h1	128953347	128954191	128953694	22
chr3_h1	128959085	128959923	128959420	153
chr3_h1	128965594	128966343	128965848	9
chr3_h1	128979429	128980253	128979807	52
chr3_h1	128981509	128982378	128982007	10
chr3_h1	128991343	128992180	128991843	11
chr3_h1	129001481	129002524	129002045	25
chr3_h1	129009346	129010208	129009836	15
chr3_h1	129025779	129026658	129026290	90
chr3_h1	129030737	129031514	129031094	31
chr3_h1	129031878	129032725	129032364	14
chr3_h1	129037351	129038236	129037702	26
chr3_h1	129042309	129043105	129042565	15
chr3_h1	129046569	129047464	129047005	11
chr3_h1	129048716	129049727	129049197	10
chr3_h1	129050597	129051494	129050998	15
chr3_h1	129053081	129054003	129053537	34
chr3_h1	129058067	129059002	129058517	6
chr3_h1	129060985	129061811	129061264	13
chr3_h1	129068460	129069350	129068918	87
chr3_h1	129073510	129074366	129073867	41
chr3_h1	129080896	129081791	129081349	450
chr3_h1	129099237	129099877	129099602	13
chr3_h1	129100911	129101646	129101192	66
chr3_h1	129110735	129111670	129111227	25
chr3_h1	129120445	129121258	129120676	17
chr3_h1	129132195	129133454	129133165	32
chr3_h1	129134289	129135194	129134557	39
chr3_h1	129141092	129141626	129141536	8
chr3_h1	129155696	129156602	129156201	7
chr3_h1	129157179	129158180	129158144	14
chr3_h1	129158374	129159006	129158852	11
chr3_h1	129159546	129160411	129159939	89
chr3_h1	129161781	129162658	129161962	7
chr3_h1	129166909	129167923	129167292	9
chr3_h1	129170701	129171586	129171133	10
chr3_h1	129175027	129175900	129175336	14
chr3_h1	129182472	129183380	129182992	8
chr3_h1	129183727	129184572	129184029	8
chr3_h1	129185526	129186719	129186319	21
chr3_h1	129192775	129193642	129193507	14
chr3_h1	129199740	129200292	129200052	7
chr3_h1	129296794	129297679	129297214	14
chr3_h1	129332589	129333481	129333111	12
chr3_h1	129348617	129349307	129348903	12
chr3_h1	129349366	129350226	129349825	13
chr3_h1	129352762	129353139	129352896	63
chr3_h1	129353251	129354018	129353470	9
chr3_h1	129356069	129356942	129356506	16
chr3_h1	129403390	129404245	129403724	11
chr3_h1	129405426	129406413	129406072	19
chr3_h1	129406952	129407810	129406980	6
chr3_h1	129423165	129424160	129423698	30
chr3_h1	129428786	129429625	129428982	16
chr3_h1	129433740	129434626	129434369	16
chr3_h1	129435613	129436430	129436242	16
chr3_h1	129485349	129486262	129486032	16
chr3_h1	129486796	129487559	129487223	7
chr3_h1	129571835	129572726	129572325	11
chr3_h1	129573257	129574099	129573999	15
chr3_h1	129582331	129583417	129583094	19
chr3_h1	129593701	129594570	129594016	19
chr3_h1	129594701	129595356	129594976	13
chr3_h1	129596939	129597845	129597263	14
chr3_h1	129598357	129599195	129598770	36
chr3_h1	129601467	129602162	129601842	18
chr3_h1	129602744	129603431	129602966	9
chr3_h1	129614658	129615508	129615102	38
chr3_h1	129640810	129641703	129641056	12
chr3_h1	129643815	129644496	129644217	13
chr3_h1	129648263	129648792	129648508	10
chr3_h1	129648901	129649511	129649167	9
chr3_h1	129650298	129651158	129650642	29
chr3_h1	129655265	129656158	129655614	11
chr3_h1	129697217	129698045	129697626	11
chr3_h1	129699273	129700283	129699727	23
chr3_h1	129834916	129835756	129835525	15
chr3_h1	129835800	129836376	129836140	12
chr3_h1	129851172	129852068	129851640	37
chr3_h1	129916953	129917841	129917381	58
chr3_h1	129941502	129942397	129941944	13
chr3_h1	129943672	129944546	129944103	25
chr3_h1	129946368	129947234	129946886	11
chr3_h1	129998998	129999639	129999281	11
chr3_h1	129999757	130000390	130000045	7
chr3_h1	130006263	130007155	130006520	7
chr3_h1	130009444	130010307	130009779	10
chr3_h1	130032059	130033011	130032423	15
chr3_h1	130078129	130079340	130078524	11
chr3_h1	130080048	130081075	130080423	7
chr3_h1	130082099	130082914	130082612	10
chr3_h1	130086661	130087557	130087129	9
chr3_h1	130088131	130089108	130088455	8
chr3_h1	130103196	130104311	130103844	34
chr3_h1	130111000	130111803	130111555	6
chr3_h1	130112094	130113020	130112239	13
chr3_h1	130113021	130113870	130113294	7
chr3_h1	130127522	130128301	130127753	20
chr3_h1	130140548	130141397	130141114	14
chr3_h1	130147912	130148826	130148277	7
chr3_h1	130170142	130171207	130170539	32
chr3_h1	130179461	130180393	130180148	42
chr3_h1	130183756	130184607	130184286	75
chr3_h1	130187988	130188835	130188214	14
chr3_h1	130254280	130254896	130254721	16
chr3_h1	130255245	130256165	130255630	40
chr3_h1	130260368	130261207	130260636	32
chr3_h1	130296015	130296887	130296375	78
chr3_h1	130309009	130310143	130309220	8
chr3_h1	130332443	130333384	130332912	12
chr3_h1	130335273	130336302	130335702	14
chr3_h1	130338938	130339926	130339394	8
chr3_h1	130340455	130341332	130340830	6
chr3_h1	130343818	130344750	130344381	10
chr3_h1	130348764	130349632	130349055	10
chr3_h1	130389370	130390318	130389370	20
chr3_h1	130392660	130393436	130393322	18
chr3_h1	130407179	130408062	130407667	10
chr3_h1	130414859	130415784	130415273	14
chr3_h1	130448728	130449802	130449210	9
chr3_h1	130466346	130467187	130466968	78
chr3_h1	130469908	130470778	130470364	183
chr3_h1	130506099	130506958	130506577	28
chr3_h1	130509291	130510177	130509912	12
chr3_h1	130512548	130513430	130513133	16
chr3_h1	130518780	130519679	130519407	14
chr3_h1	130520102	130520986	130520564	57
chr3_h1	130523098	130523969	130523428	28
chr3_h1	130525008	130525849	130525239	16
chr3_h1	130540013	130540871	130540360	8
chr3_h1	130541725	130542651	130542170	33
chr3_h1	130543507	130544204	130544045	8
chr3_h1	130544314	130544847	130544637	9
chr3_h1	130554588	130555438	130555217	10
chr3_h1	130559524	130560627	130560179	14
chr3_h1	130564663	130565478	130565142	16
chr3_h1	130591731	130592625	130592406	7
chr3_h1	130596163	130596939	130596409	6
chr3_h1	130606638	130607753	130607110	13
chr3_h1	130608537	130609434	130608740	11
chr3_h1	130614573	130615480	130615099	20
chr3_h1	130616158	130617137	130616704	15
chr3_h1	130618694	130619459	130619007	27
chr3_h1	130645944	130646853	130646554	9
chr3_h1	130649845	130650421	130650113	9
chr3_h1	130657702	130658598	130658189	29
chr3_h1	130659291	130660131	130659795	35
chr3_h1	130660573	130661343	130660801	17
chr3_h1	130663185	130664099	130663685	28
chr3_h1	130666366	130667341	130666639	13
chr3_h1	130716881	130717982	130717882	12
chr3_h1	130719586	130720486	130720169	11
chr3_h1	130722837	130723705	130722954	11
chr3_h1	130726107	130727172	130726804	81
chr3_h1	130746689	130747674	130746868	75
chr3_h1	130748648	130749345	130748970	14
chr3_h1	130749469	130750153	130749563	16
chr3_h1	130789753	130790661	130790229	29
chr3_h1	130793899	130794737	130794150	10
chr3_h1	130800059	130800683	130800512	34
chr3_h1	130800901	130801834	130801335	86
chr3_h1	130824068	130825378	130824600	29
chr3_h1	130830166	130830921	130830346	8
chr3_h1	130854317	130855070	130854509	64
chr3_h1	130865686	130866576	130866149	16
chr3_h1	130881480	130881943	130881767	6
chr3_h1	130883470	130884335	130883707	11
chr3_h1	130889347	130889851	130889655	6
chr3_h1	130890850	130891745	130891125	7
chr3_h1	130894035	130895232	130894627	6
chr3_h1	130899829	130900632	130900275	42
chr3_h1	130904788	130905656	130905169	26
chr3_h1	130905974	130906878	130906571	10
chr3_h1	130907159	130908048	130907624	57
chr3_h1	130910122	130911023	130910600	26
chr3_h1	130913385	130914195	130913874	100
chr3_h1	130914368	130915073	130914609	60
chr3_h1	130924425	130925160	130924944	6
chr3_h1	130925676	130926471	130926259	12
chr3_h1	130927157	130928128	130927998	12
chr3_h1	130928365	130929105	130928780	13
chr3_h1	130929992	130931091	130930590	25
chr3_h1	130934259	130934820	130934420	24
chr3_h1	130934857	130935541	130935279	37
chr3_h1	130937353	130938314	130938014	17
chr3_h1	130943551	130944521	130944006	139
chr3_h1	130945600	130946599	130945989	13
chr3_h1	130948222	130949060	130948710	11
chr3_h1	130949761	130950650	130950190	21
chr3_h1	130993043	130993908	130993576	4
chr3_h1	130998743	130999620	130999162	36
chr3_h1	131000116	131001043	131000537	45
chr3_h1	131008772	131009671	131009206	117
chr3_h1	131016404	131017415	131016921	15
chr3_h1	131044705	131045541	131045110	49
chr3_h1	131047755	131048476	131048138	47
chr3_h1	131055634	131056449	131056351	15
chr3_h1	131147048	131147956	131147534	16
chr3_h1	131157855	131158971	131158346	17
chr3_h1	131160103	131161040	131160541	8
chr3_h1	131189768	131190673	131190257	23
chr3_h1	131199455	131200309	131199708	17
chr3_h1	131201803	131202559	131202254	12
chr3_h1	131208013	131208789	131208196	24
chr3_h1	131210528	131211369	131210985	7
chr3_h1	131214387	131215202	131214781	37
chr3_h1	131221903	131222798	131222394	9
chr3_h1	131230215	131230628	131230327	6
chr3_h1	131240742	131241674	131240995	18
chr3_h1	131264377	131265250	131264876	8
chr3_h1	131266147	131266901	131266618	11
chr3_h1	131269259	131270096	131269955	7
chr3_h1	131279575	131280422	131280201	13
chr3_h1	131280965	131281888	131281347	26
chr3_h1	131284088	131284889	131284677	52
chr3_h1	131285479	131286335	131285834	147
chr3_h1	131298877	131299823	131299354	14
chr3_h1	131303078	131304076	131303876	14
chr3_h1	131306638	131307645	131306786	12
chr3_h1	131308229	131309214	131309078	8
chr3_h1	131312382	131313332	131312958	9
chr3_h1	131315988	131316922	131316584	41
chr3_h1	131318764	131319696	131319424	9
chr3_h1	131343326	131344164	131343678	115
chr3_h1	131350783	131351484	131351040	21
chr3_h1	131378179	131379130	131378609	23
chr3_h1	131386132	131387016	131386596	50
chr3_h1	131392450	131393379	131393006	12
chr3_h1	131397214	131397832	131397483	5
chr3_h1	131416650	131417528	131417162	10
chr3_h1	131421280	131422247	131421468	9
chr3_h1	131441921	131442716	131442263	6
chr3_h1	131444373	131445175	131445087	14
chr3_h1	131449667	131450484	131450425	6
chr3_h1	131453839	131454753	131454249	17
chr3_h1	131455406	131456487	131455622	19
chr3_h1	131476565	131477487	131476876	19
chr3_h1	131481535	131482382	131481864	48
chr3_h1	131487941	131488727	131488545	8
chr3_h1	131495501	131496420	131496049	22
chr3_h1	131509410	131510316	131509985	14
chr3_h1	131515485	131516337	131516136	13
chr3_h1	131520356	131521113	131520597	14
chr3_h1	131523150	131523930	131523413	14
chr3_h1	131533010	131534079	131533493	69
chr3_h1	131536933	131537827	131537252	23
chr3_h1	131545620	131546263	131546260	13
chr3_h1	131550965	131551768	131551570	30
chr3_h1	131552159	131552834	131552320	16
chr3_h1	131580670	131581487	131581172	10
chr3_h1	131585920	131586800	131586454	14
chr3_h1	131586920	131587406	131587186	9
chr3_h1	131589317	131590227	131589923	43
chr3_h1	131591078	131591873	131591746	39
chr3_h1	131592103	131592945	131592532	109
chr3_h1	131608201	131609012	131608570	12
chr3_h1	131619638	131620538	131620026	57
chr3_h1	131631277	131632075	131631633	11
chr3_h1	131637968	131638862	131638579	15
chr3_h1	131643180	131644061	131643215	151
chr3_h1	131654124	131655112	131654306	11
chr3_h1	131662970	131663831	131663543	26
chr3_h1	131668995	131669697	131669340	11
chr3_h1	131674419	131675248	131674797	13
chr3_h1	131699372	131700166	131699860	11
chr3_h1	131701547	131702452	131701829	20
chr3_h1	131703092	131704014	131703613	22
chr3_h1	131704231	131705277	131705138	12
chr3_h1	131709599	131710487	131710084	21
chr3_h1	131711680	131712591	131712267	15
chr3_h1	131715174	131716020	131715572	18
chr3_h1	131717846	131718859	131718270	77
chr3_h1	131734678	131735619	131734907	10
chr3_h1	131741003	131741832	131741435	17
chr3_h1	131745636	131746634	131746208	18
chr3_h1	131748684	131749571	131749102	10
chr3_h1	131750321	131751078	131750463	13
chr3_h1	131795694	131796357	131796342	19
chr3_h1	131797732	131798767	131798463	17
chr3_h1	131800697	131801734	131801367	11
chr3_h1	131802364	131803098	131802967	9
chr3_h1	131849991	131850917	131850281	9
chr3_h1	131852423	131853367	131852612	10
chr3_h1	131855102	131855964	131855362	15
chr3_h1	131964783	131965759	131965175	12
chr3_h1	132013480	132014455	132013928	10
chr3_h1	132094613	132095477	132095047	8
chr3_h1	132098137	132098884	132098594	13
chr3_h1	132099246	132100152	132099735	20
chr3_h1	132103257	132104169	132103608	11
chr3_h1	132121152	132121912	132121512	77
chr3_h1	132122075	132122869	132122317	38
chr3_h1	132124359	132125069	132124670	51
chr3_h1	132125092	132125719	132125513	21
chr3_h1	132127375	132128256	132127840	39
chr3_h1	132133246	132133947	132133500	11
chr3_h1	132134082	132134890	132134300	24
chr3_h1	132156385	132157214	132156925	30
chr3_h1	132158086	132158777	132158374	25
chr3_h1	132159792	132160687	132160140	10
chr3_h1	132166097	132167044	132166417	22
chr3_h1	132201535	132202345	132201999	117
chr3_h1	132214099	132215101	132214643	23
chr3_h1	132215926	132216822	132216573	18
chr3_h1	132221990	132222939	132222408	21
chr3_h1	132228561	132230621	132229046	36
chr3_h1	132237092	132238007	132237502	17
chr3_h1	132239540	132240445	132239965	20
chr3_h1	132253865	132254520	132254351	11
chr3_h1	132271328	132272291	132271685	19
chr3_h1	132273098	132274295	132273448	22
chr3_h1	132279665	132280519	132280129	60
chr3_h1	132282788	132283872	132283573	129
chr3_h1	132288582	132289419	132288932	15
chr3_h1	132290139	132291012	132290558	26
chr3_h1	132292449	132293054	132292667	7
chr3_h1	132298586	132299588	132299177	25
chr3_h1	132312494	132313331	132312867	8
chr3_h1	132318361	132319263	132318767	9
chr3_h1	132321725	132322686	132322220	20
chr3_h1	132323458	132324286	132323786	11
chr3_h1	132332614	132333632	132333112	162
chr3_h1	132344272	132344924	132344561	10
chr3_h1	132344961	132345603	132345367	11
chr3_h1	132346305	132347058	132347036	16
chr3_h1	132351699	132352644	132352086	16
chr3_h1	132355199	132356101	132355906	16
chr3_h1	132357192	132357803	132357678	15
chr3_h1	132358711	132359457	132358961	22
chr3_h1	132360850	132361901	132361698	14
chr3_h1	132363325	132364085	132363473	26
chr3_h1	132367253	132368268	132367617	49
chr3_h1	132370100	132371405	132370715	46
chr3_h1	132373497	132374410	132374021	141
chr3_h1	132375634	132376468	132376069	160
chr3_h1	132376938	132377746	132377427	31
chr3_h1	132378273	132379334	132378741	35
chr3_h1	132405321	132406149	132405618	86
chr3_h1	132413432	132414578	132414021	75
chr3_h1	132416365	132417264	132416819	133
chr3_h1	132421497	132422371	132421903	122
chr3_h1	132426898	132427625	132427244	18
chr3_h1	132430354	132431287	132430718	10
chr3_h1	132433310	132434151	132433954	10
chr3_h1	132434256	132434990	132434863	10
chr3_h1	132457349	132458323	132457868	13
chr3_h1	132470803	132471658	132471111	6
chr3_h1	132471860	132472676	132472383	7
chr3_h1	132473758	132474643	132474278	11
chr3_h1	132477595	132478582	132478120	7
chr3_h1	132479909	132480644	132480196	9
chr3_h1	132482015	132482812	132482247	4
chr3_h1	132499606	132500507	132499985	5
chr3_h1	132518817	132519537	132519261	10
chr3_h1	132520179	132521066	132520637	14
chr3_h1	132531211	132532180	132531968	40
chr3_h1	132532742	132533620	132533164	287
chr3_h1	132538023	132539047	132538485	10
chr3_h1	132552288	132553190	132552719	233
chr3_h1	132553799	132554691	132554107	325
chr3_h1	132556365	132557157	132556654	10
chr3_h1	132566658	132567388	132567247	14
chr3_h1	132567949	132568868	132568404	187
chr3_h1	132569452	132570430	132570058	11
chr3_h1	132593618	132594743	132594072	13
chr3_h1	132598061	132598917	132598717	12
chr3_h1	132603384	132604298	132604036	15
chr3_h1	132607865	132608721	132608148	21
chr3_h1	132619444	132620248	132619751	8
chr3_h1	132625255	132626064	132625669	270
chr3_h1	132641917	132642852	132642413	20
chr3_h1	132644894	132645820	132645481	52
chr3_h1	132646359	132646996	132646545	16
chr3_h1	132663550	132664408	132664007	148
chr3_h1	132664999	132665929	132665428	217
chr3_h1	132670872	132671703	132671464	25
chr3_h1	132677475	132678606	132678044	31
chr3_h1	132681060	132682063	132681443	12
chr3_h1	132683911	132684865	132684184	11
chr3_h1	132689523	132690365	132689982	26
chr3_h1	132691030	132692042	132692015	242
chr3_h1	132692613	132693485	132693036	9
chr3_h1	132709080	132710018	132709620	15
chr3_h1	132803540	132804495	132803835	14
chr3_h1	132840140	132840921	132840414	10
chr3_h1	132840926	132841553	132841276	13
chr3_h1	132846296	132847182	132846697	50
chr3_h1	132848477	132849525	132848903	39
chr3_h1	132849619	132850461	132849800	15
chr3_h1	132852150	132852925	132852364	14
chr3_h1	132853041	132853587	132853360	10
chr3_h1	132854658	132855433	132855227	19
chr3_h1	132856058	132856899	132856457	20
chr3_h1	132859366	132860260	132859743	17
chr3_h1	132861498	132862364	132861926	50
chr3_h1	132863810	132864570	132864183	23
chr3_h1	132868737	132869601	132869125	9
chr3_h1	132869794	132870699	132869990	12
chr3_h1	132873011	132873925	132873463	11
chr3_h1	132882513	132883286	132882650	12
chr3_h1	132939248	132940110	132939647	176
chr3_h1	132941025	132941888	132941424	186
chr3_h1	132942353	132943398	132942977	41
chr3_h1	132944346	132945253	132944785	238
chr3_h1	132947103	132947749	132947240	8
chr3_h1	132953070	132953911	132953391	16
chr3_h1	132956862	132957885	132957610	17
chr3_h1	132959304	132960115	132959595	10
chr3_h1	132974260	132975092	132974977	30
chr3_h1	132976380	132977246	132976799	12
chr3_h1	132980075	132980996	132980285	9
chr3_h1	132992013	132992846	132992321	13
chr3_h1	132995396	132996281	132995745	43
chr3_h1	132996912	132997909	132996957	114
chr3_h1	132999900	133000798	133000368	64
chr3_h1	133002438	133003294	133002705	11
chr3_h1	133005161	133006098	133005761	15
chr3_h1	133019630	133020463	133020008	31
chr3_h1	133021500	133022391	133021777	50
chr3_h1	133040782	133041607	133041291	10
chr3_h1	133068585	133069474	133069042	78
chr3_h1	133071824	133072744	133072109	11
chr3_h1	133073349	133074296	133073688	14
chr3_h1	133107907	133108822	133108585	12
chr3_h1	133108873	133109538	133109342	9
chr3_h1	133114493	133115399	133114908	10
chr3_h1	133123213	133124019	133123611	12
chr3_h1	133125631	133126520	133126050	35
chr3_h1	133136252	133137166	133136805	6
chr3_h1	133138501	133139381	133138871	15
chr3_h1	133161887	133162659	133162198	6
chr3_h1	133164601	133165511	133165029	13
chr3_h1	133166668	133167637	133167015	13
chr3_h1	133191549	133192383	133191940	127
chr3_h1	133192662	133193431	133192998	121
chr4_h1	13803	14728	13815	1154
chr4_h1	29985	30908	30335	24
chr4_h1	32466	33285	32997	28
chr4_h1	35967	36874	36431	30
chr4_h1	54292	55280	54846	27
chr4_h1	64392	65351	64598	11
chr4_h1	67654	68595	68007	38
chr4_h1	71378	72199	72079	16
chr4_h1	83929	84865	84503	60
chr4_h1	88415	89315	88899	35
chr4_h1	91775	92871	92168	33
chr4_h1	95935	96657	96152	23
chr4_h1	103521	104380	104098	159
chr4_h1	113015	113510	113160	12
chr4_h1	114950	115774	115219	12
chr4_h1	129664	130666	130225	48
chr4_h1	134081	135223	134259	19
chr4_h1	136275	137214	136558	17
chr4_h1	162077	163001	162577	6
chr4_h1	165033	166003	165762	9
chr4_h1	167187	168213	167706	10
chr4_h1	170023	170977	170528	24
chr4_h1	178765	179626	179349	8
chr4_h1	180247	181168	180898	16
chr4_h1	183147	183965	183698	185
chr4_h1	184440	185213	184517	19
chr4_h1	195780	196456	196052	13
chr4_h1	200836	201953	201121	19
chr4_h1	208709	209463	209272	18
chr4_h1	209887	210658	210068	16
chr4_h1	216483	217050	217012	22
chr4_h1	217541	218409	217992	269
chr4_h1	227098	227830	227560	40
chr4_h1	233312	234195	233869	220
chr4_h1	240199	241125	240748	20
chr4_h1	252479	253397	252775	18
chr4_h1	254601	255131	254755	10
chr4_h1	257426	257918	257783	10
chr4_h1	263309	264169	263575	14
chr4_h1	265768	266659	266191	27
chr4_h1	267297	268104	267610	7
chr4_h1	272935	273849	273536	39
chr4_h1	274186	275033	274752	35
chr4_h1	275318	276240	275738	41
chr4_h1	289273	290144	289777	16
chr4_h1	294788	295491	295199	18
chr4_h1	299042	299853	299465	31
chr4_h1	303079	304082	303596	132
chr4_h1	314404	315148	314959	14
chr4_h1	315489	316366	315918	16
chr4_h1	317628	318214	317990	8
chr4_h1	319034	320001	319074	8
chr4_h1	335110	336026	335628	9
chr4_h1	337272	338147	337681	6
chr4_h1	343511	344330	343978	8
chr4_h1	350064	351044	350427	5
chr4_h1	351549	352434	352371	6
chr4_h1	354557	355512	355257	14
chr4_h1	358347	359191	358920	56
chr4_h1	365049	365944	365692	17
chr4_h1	366642	367543	366958	37
chr4_h1	369501	370428	369996	13
chr4_h1	372824	373544	373470	12
chr4_h1	373674	374188	373955	8
chr4_h1	374839	375869	375437	9
chr4_h1	382237	383182	382850	18
chr4_h1	384835	385807	385267	30
chr4_h1	398093	399049	398561	73
chr4_h1	400610	401393	401109	22
chr4_h1	403305	404589	404278	21
chr4_h1	408971	409835	409305	9
chr4_h1	415450	416694	415656	19
chr4_h1	423495	424678	424133	10
chr4_h1	445699	447000	446503	11
chr4_h1	458290	459183	459156	60
chr4_h1	460474	461372	460979	133
chr4_h1	468117	468836	468425	16
chr4_h1	470374	471211	471036	351
chr4_h1	474321	475233	474321	145
chr4_h1	475515	476409	476136	21
chr4_h1	478056	478831	478424	12
chr4_h1	481329	482243	481724	70
chr4_h1	494307	495075	495024	10
chr4_h1	503314	504245	503690	21
chr4_h1	508911	509831	509386	13
chr4_h1	513024	513907	513497	11
chr4_h1	514521	515317	514731	10
chr4_h1	516709	517702	516724	14
chr4_h1	527837	528743	528232	209
chr4_h1	532396	533279	532842	40
chr4_h1	533936	534762	534240	9
chr4_h1	541005	541907	541569	19
chr4_h1	545202	546100	545636	30
chr4_h1	547374	548256	547885	46
chr4_h1	554701	555522	555040	8
chr4_h1	595729	596666	596207	48
chr4_h1	600064	601013	600608	17
chr4_h1	601053	601573	601406	19
chr4_h1	605282	606222	605726	361
chr4_h1	616473	617425	617360	21
chr4_h1	617721	618678	618231	22
chr4_h1	626916	627646	627259	5
chr4_h1	630395	631284	630995	22
chr4_h1	635731	636608	635901	45
chr4_h1	643866	644181	644097	11
chr4_h1	723876	724793	724291	17
chr4_h1	739940	740720	740475	11
chr4_h1	754814	755748	755159	102
chr4_h1	758630	759559	759102	45
chr4_h1	760587	761465	761051	22
chr4_h1	770949	771961	771345	132
chr4_h1	773989	775057	774603	15
chr4_h1	778521	779401	778967	91
chr4_h1	783889	784781	784442	13
chr4_h1	796766	797750	797178	170
chr4_h1	798893	799588	799424	16
