Motif	Factor	Evidence	Curated
MA0445.1_D	h1SMcG0002849	bacterial 1-hybrid	Y
MA0445.1_D	h1SMcG0008523	bacterial 1-hybrid	Y
MA0445.1_D	h1SMcG0005320	bacterial 1-hybrid	Y
MA0445.1_D	h1SMcG0009867	bacterial 1-hybrid	Y
MA0445.1_D	h1SMcG0016676	bacterial 1-hybrid	Y
MA0445.1_D	h1SMcG0022892	bacterial 1-hybrid	Y
MA0445.1_D	h1SMcG0006253	bacterial 1-hybrid	Y
MA0445.1_D	h1SMcG0000978	bacterial 1-hybrid	Y
MA0445.1_D	h1SMcG0005257	bacterial 1-hybrid	Y
MA0446.1_fkh	h1SMcG0012074	bacterial 1-hybrid	Y
MA0446.1_fkh	h1SMcG0007411	bacterial 1-hybrid	Y
MA0446.1_fkh	h1SMcG0000282	bacterial 1-hybrid	Y
MA0446.1_fkh	h1SMcG0021565	bacterial 1-hybrid	Y
MA0446.1_fkh	h1SMcG0003032	bacterial 1-hybrid	Y
MA0446.1_fkh	h1SMcG0012283	bacterial 1-hybrid	Y
MA0446.1_fkh	h1SMcG0015283	bacterial 1-hybrid	Y
MA0446.1_fkh	h1SMcG0008308	bacterial 1-hybrid	Y
MA0448.1_H2.0	h1SMcG0012941	bacterial 1-hybrid	Y
MA0448.1_H2.0	h1SMcG0003861	bacterial 1-hybrid	Y
MA0456.1_opa	h1SMcG0022224	bacterial 1-hybrid	Y
MA0456.1_opa	h1SMcG0015343	bacterial 1-hybrid	Y
MA0457.1_PHDP	h1SMcG0002883	bacterial 1-hybrid	Y
MA0457.1_PHDP	h1SMcG0018836	bacterial 1-hybrid	Y
MA0457.1_PHDP	h1SMcG0001296	bacterial 1-hybrid	Y
MA0457.1_PHDP	h1SMcG0013909	bacterial 1-hybrid	Y
MA0457.1_PHDP	h1SMcG0015394	bacterial 1-hybrid	Y
MA0457.1_PHDP	h1SMcG0022849	bacterial 1-hybrid	Y
MA0457.1_PHDP	h1SMcG0010190	bacterial 1-hybrid	Y
MA0457.1_PHDP	h1SMcG0000761	bacterial 1-hybrid	Y
MA0457.1_PHDP	h1SMcG0020456	bacterial 1-hybrid	Y
MA0457.1_PHDP	h1SMcG0021695	bacterial 1-hybrid	Y
MA0457.1_PHDP	h1SMcG0002500	bacterial 1-hybrid	Y
MA0457.1_PHDP	h1SMcG0006684	bacterial 1-hybrid	Y
MA0457.1_PHDP	h1SMcG0007474	bacterial 1-hybrid	Y
MA0457.1_PHDP	h1SMcG0016884	bacterial 1-hybrid	Y
MA0457.1_PHDP	h1SMcG0003736	bacterial 1-hybrid	Y
MA0457.1_PHDP	h1SMcG0010623	bacterial 1-hybrid	Y
MA0457.1_PHDP	h1SMcG0006497	bacterial 1-hybrid	Y
MA0457.1_PHDP	h1SMcG0021053	bacterial 1-hybrid	Y
MA0457.1_PHDP	h1SMcG0020634	bacterial 1-hybrid	Y
MA0457.1_PHDP	h1SMcG0021040	bacterial 1-hybrid	Y
MA0457.1_PHDP	h1SMcG0021059	bacterial 1-hybrid	Y
MA0457.1_PHDP	h1SMcG0011535	bacterial 1-hybrid	Y
MA0457.1_PHDP	h1SMcG0015572	bacterial 1-hybrid	Y
MA0457.1_PHDP	h1SMcG0022167	bacterial 1-hybrid	Y
MA0457.1_PHDP	h1SMcG0022016	bacterial 1-hybrid	Y
MA0457.1_PHDP	h1SMcG0018916	bacterial 1-hybrid	Y
MA0457.1_PHDP	h1SMcG0008475	bacterial 1-hybrid	Y
MA0457.1_PHDP	h1SMcG0009835	bacterial 1-hybrid	Y
MA0457.1_PHDP	h1SMcG0007253	bacterial 1-hybrid	Y
MA0457.1_PHDP	h1SMcG0016366	bacterial 1-hybrid	Y
MA0458.1_slp1	h1SMcG0012283	bacterial 1-hybrid	Y
MA0458.1_slp1	h1SMcG0012074	bacterial 1-hybrid	Y
MA0458.1_slp1	h1SMcG0015283	bacterial 1-hybrid	Y
MA0458.1_slp1	h1SMcG0020478	bacterial 1-hybrid	Y
MA0458.1_slp1	h1SMcG0008308	bacterial 1-hybrid	Y
MA0459.1_tll	h1SMcG0005673	bacterial 1-hybrid	Y
MA0459.1_tll	h1SMcG0002042	bacterial 1-hybrid	Y
MA0459.1_tll	h1SMcG0012422	bacterial 1-hybrid	Y
MA0467.1_Crx	h1SMcG0011515	ChIP-seq	Y
MA0467.1_Crx	h1SMcG0001554	ChIP-seq	Y
MA0467.1_Crx	h1SMcG0003736	ChIP-seq	Y
MA0467.1_Crx	h1SMcG0006514	ChIP-seq	Y
MA0467.1_Crx	h1SMcG0012937	ChIP-seq	Y
MA0467.1_Crx	h1SMcG0012776	ChIP-seq	Y
MA0467.1_Crx	h1SMcG0008475	ChIP-seq	Y
MA0467.1_Crx	h1SMcG0006684	ChIP-seq	Y
MA0468.1_DUX4	h1SMcG0020456	ChIP-seq	Y
MA0468.1_DUX4	h1SMcG0015394	ChIP-seq	Y
MA0468.1_DUX4	h1SMcG0022849	ChIP-seq	Y
MA0468.1_DUX4	h1SMcG0008475	ChIP-seq	Y
MA0468.1_DUX4	h1SMcG0022016	ChIP-seq	Y
MA0468.1_DUX4	h1SMcG0021053	ChIP-seq	Y
MA0468.1_DUX4	h1SMcG0006684	ChIP-seq	Y
MA0468.1_DUX4	h1SMcG0003736	ChIP-seq	Y
MA0468.1_DUX4	h1SMcG0002883	ChIP-seq	Y
MA0468.1_DUX4	h1SMcG0016366	ChIP-seq	Y
MA0468.1_DUX4	h1SMcG0007253	ChIP-seq	Y
MA0474.2_ERG	h1SMcG0011654	HT-SELEX	Y
MA0474.2_ERG	h1SMcG0014619	HT-SELEX	Y
MA0474.2_ERG	h1SMcG0014005	HT-SELEX	Y
MA0474.2_ERG	h1SMcG0011934	HT-SELEX	Y
MA0474.2_ERG	h1SMcG0010603	HT-SELEX	Y
MA0474.2_ERG	h1SMcG0019755	HT-SELEX	Y
MA0474.2_ERG	h1SMcG0014537	HT-SELEX	Y
MA0474.2_ERG	h1SMcG0021529	HT-SELEX	Y
MA0474.2_ERG	h1SMcG0000267	HT-SELEX	Y
MA0482.2_GATA4	h1SMcG0009103	ChIP-seq	Y
MA0482.2_GATA4	h1SMcG0018265	ChIP-seq	Y
MA0485.2_HOXC9	h1SMcG0004569	HT-SELEX	Y
MA0494.1_Nr1h3::Rxra	h1SMcG0013660	ChIP-seq	Y
MA0494.1_Nr1h3::Rxra	h1SMcG0011606	ChIP-seq	Y
MA0494.1_Nr1h3::Rxra	h1SMcG0015595	ChIP-seq	Y
MA0494.1_Nr1h3::Rxra	h1SMcG0003407	ChIP-seq	Y
MA0494.1_Nr1h3::Rxra	h1SMcG0012446	ChIP-seq	Y
MA0494.1_Nr1h3::Rxra	h1SMcG0020428	ChIP-seq	Y
MA0494.1_Nr1h3::Rxra	h1SMcG0004352	ChIP-seq	Y
MA0494.1_Nr1h3::Rxra	h1SMcG0001020	ChIP-seq	Y
MA0494.1_Nr1h3::Rxra	h1SMcG0003571	ChIP-seq	Y
MA0494.1_Nr1h3::Rxra	h1SMcG0020721	ChIP-seq	Y
MA0497.1_MEF2C	h1SMcG0000803	ChIP-seq	Y
MA0497.1_MEF2C	h1SMcG0007933	ChIP-seq	Y
MA0498.2_MEIS1	h1SMcG0011744	HT-SELEX	Y
MA0498.2_MEIS1	h1SMcG0001396	HT-SELEX	Y
MA0498.2_MEIS1	h1SMcG0014159	HT-SELEX	Y
MA0498.2_MEIS1	h1SMcG0004695	HT-SELEX	Y
MA0504.1_NR2C2	h1SMcG0019688	ChIP-seq	Y
MA0504.1_NR2C2	h1SMcG0001020	ChIP-seq	Y
MA0504.1_NR2C2	h1SMcG0004352	ChIP-seq	Y
MA0504.1_NR2C2	h1SMcG0013660	ChIP-seq	Y
MA0504.1_NR2C2	h1SMcG0020721	ChIP-seq	Y
MA0504.1_NR2C2	h1SMcG0003571	ChIP-seq	Y
MA0504.1_NR2C2	h1SMcG0012422	ChIP-seq	Y
MA0504.1_NR2C2	h1SMcG0015595	ChIP-seq	Y
MA0504.1_NR2C2	h1SMcG0003407	ChIP-seq	Y
MA0507.1_POU2F2	h1SMcG0002614	ChIP-seq	Y
MA0507.1_POU2F2	h1SMcG0013569	ChIP-seq	Y
MA0507.1_POU2F2	h1SMcG0007151	ChIP-seq	Y
MA0507.1_POU2F2	h1SMcG0014528	ChIP-seq	Y
MA0507.1_POU2F2	h1SMcG0008833	ChIP-seq	Y
MA0514.1_Sox3	h1SMcG0009867	ChIP-seq	Y
MA0514.1_Sox3	h1SMcG0016676	ChIP-seq	Y
MA0514.1_Sox3	h1SMcG0022892	ChIP-seq	Y
MA0514.1_Sox3	h1SMcG0006253	ChIP-seq	Y
MA0514.1_Sox3	h1SMcG0005257	ChIP-seq	Y
MA0514.1_Sox3	h1SMcG0005320	ChIP-seq	Y
MA0514.1_Sox3	h1SMcG0008523	ChIP-seq	Y
MA0514.1_Sox3	h1SMcG0002849	ChIP-seq	Y
MA0514.1_Sox3	h1SMcG0000978	ChIP-seq	Y
MA0515.1_Sox6	h1SMcG0005257	ChIP-seq	Y
MA0515.1_Sox6	h1SMcG0005320	ChIP-seq	Y
MA0515.1_Sox6	h1SMcG0006253	ChIP-seq	Y
MA0515.1_Sox6	h1SMcG0000978	ChIP-seq	Y
MA0515.1_Sox6	h1SMcG0016676	ChIP-seq	Y
MA0515.1_Sox6	h1SMcG0008523	ChIP-seq	Y
MA0515.1_Sox6	h1SMcG0002849	ChIP-seq	Y
MA0515.1_Sox6	h1SMcG0022892	ChIP-seq	Y
MA0515.1_Sox6	h1SMcG0009867	ChIP-seq	Y
MA0523.1_TCF7L2	h1SMcG0015415	ChIP-seq	Y
MA0523.1_TCF7L2	h1SMcG0021045	ChIP-seq	Y
MA0523.1_TCF7L2	h1SMcG0013594	ChIP-seq	Y
MA0523.1_TCF7L2	h1SMcG0014633	ChIP-seq	Y
MA0523.1_TCF7L2	h1SMcG0018146	ChIP-seq	Y
MA0534.1_EcR::usp	h1SMcG0003407	ChIP-seq	Y
MA0534.1_EcR::usp	h1SMcG0012446	ChIP-seq	Y
MA0534.1_EcR::usp	h1SMcG0001020	ChIP-seq	Y
MA0534.1_EcR::usp	h1SMcG0011606	ChIP-seq	Y
MA0534.1_EcR::usp	h1SMcG0015595	ChIP-seq	Y
MA0534.1_EcR::usp	h1SMcG0003571	ChIP-seq	Y
MA0534.1_EcR::usp	h1SMcG0020428	ChIP-seq	Y
MA0534.1_EcR::usp	h1SMcG0020721	ChIP-seq	Y
MA0535.1_Mad	h1SMcG0023128	ChIP-chip	Y
MA0535.1_Mad	h1SMcG0006347	ChIP-chip	Y
MA0536.1_pnr	h1SMcG0018265	ChIP-chip	Y
MA0536.1_pnr	h1SMcG0009103	ChIP-chip	Y
MA0536.1_pnr	h1SMcG0009369	ChIP-chip	Y
MA0541.1_efl-1	h1SMcG0010707	ChIP-seq	Y
MA0546.1_pha-4	h1SMcG0000282	ChIP-seq	Y
MA0546.1_pha-4	h1SMcG0007411	ChIP-seq	Y
MA0546.1_pha-4	h1SMcG0003032	ChIP-seq	Y
MA0601.1_Arid3b	h1SMcG0007864	PBM	Y
MA0601.1_Arid3b	h1SMcG0003882	PBM	Y
MA0604.1_Atf1	h1SMcG0006635	PBM	Y
MA0609.2_CREM	h1SMcG0006635	ChIP-seq	Y
MA0610.1_DMRT3	h1SMcG0014163	PBM	Y
MA0610.1_DMRT3	h1SMcG0022046	PBM	Y
MA0610.1_DMRT3	h1SMcG0013880	PBM	Y
MA0611.1_Dux	h1SMcG0006684	PBM	Y
MA0611.1_Dux	h1SMcG0007253	PBM	Y
MA0613.1_FOXG1	h1SMcG0012283	PBM	Y
MA0613.1_FOXG1	h1SMcG0012074	PBM	Y
MA0613.1_FOXG1	h1SMcG0021565	PBM	Y
MA0613.1_FOXG1	h1SMcG0000287	PBM	Y
MA0613.1_FOXG1	h1SMcG0020478	PBM	Y
MA0613.1_FOXG1	h1SMcG0008308	PBM	Y
MA0613.1_FOXG1	h1SMcG0015283	PBM	Y
MA0614.1_Foxj2	h1SMcG0020478	PBM	Y
MA0614.1_Foxj2	h1SMcG0012074	PBM	Y
MA0614.1_Foxj2	h1SMcG0006941	PBM	Y
MA0618.1_LBX1	h1SMcG0008475	PBM	Y
MA0618.1_LBX1	h1SMcG0020634	PBM	Y
MA0618.1_LBX1	h1SMcG0014057	PBM	Y
MA0618.1_LBX1	h1SMcG0003736	PBM	Y
MA0618.1_LBX1	h1SMcG0006684	PBM	Y
MA0618.1_LBX1	h1SMcG0020456	PBM	Y
MA0618.1_LBX1	h1SMcG0000941	PBM	Y
MA0618.1_LBX1	h1SMcG0015394	PBM	Y
MA0618.1_LBX1	h1SMcG0021053	PBM	Y
MA0618.1_LBX1	h1SMcG0007216	PBM	Y
MA0618.1_LBX1	h1SMcG0010623	PBM	Y
MA0618.1_LBX1	h1SMcG0022062	PBM	Y
MA0618.1_LBX1	h1SMcG0022711	PBM	Y
MA0618.1_LBX1	h1SMcG0011535	PBM	Y
MA0618.1_LBX1	h1SMcG0006497	PBM	Y
MA0618.1_LBX1	h1SMcG0021271	PBM	Y
MA0618.1_LBX1	h1SMcG0020740	PBM	Y
MA0621.1_mix-a	h1SMcG0002883	PBM	Y
MA0621.1_mix-a	h1SMcG0013909	PBM	Y
MA0621.1_mix-a	h1SMcG0008475	PBM	Y
MA0621.1_mix-a	h1SMcG0022849	PBM	Y
MA0621.1_mix-a	h1SMcG0022016	PBM	Y
MA0621.1_mix-a	h1SMcG0015394	PBM	Y
MA0621.1_mix-a	h1SMcG0000761	PBM	Y
MA0621.1_mix-a	h1SMcG0000524	PBM	Y
MA0621.1_mix-a	h1SMcG0001296	PBM	Y
MA0621.1_mix-a	h1SMcG0021040	PBM	Y
MA0621.1_mix-a	h1SMcG0003736	PBM	Y
MA0621.1_mix-a	h1SMcG0020456	PBM	Y
MA0621.1_mix-a	h1SMcG0007253	PBM	Y
MA0621.1_mix-a	h1SMcG0016366	PBM	Y
MA0621.1_mix-a	h1SMcG0003793	PBM	Y
MA0621.1_mix-a	h1SMcG0021053	PBM	Y
MA0621.1_mix-a	h1SMcG0006684	PBM	Y
MA0621.1_mix-a	h1SMcG0010623	PBM	Y
MA0621.1_mix-a	h1SMcG0009835	PBM	Y
MA0627.2_POU2F3	h1SMcG0014528	ChIP-seq	Y
MA0628.1_POU6F1	h1SMcG0013569	PBM	Y
MA0628.1_POU6F1	h1SMcG0014528	PBM	Y
MA0628.1_POU6F1	h1SMcG0008833	PBM	Y
MA0628.1_POU6F1	h1SMcG0013730	PBM	Y
MA0630.1_SHOX	h1SMcG0021695	PBM	Y
MA0630.1_SHOX	h1SMcG0021053	PBM	Y
MA0630.1_SHOX	h1SMcG0021040	PBM	Y
MA0630.1_SHOX	h1SMcG0006497	PBM	Y
MA0630.1_SHOX	h1SMcG0001296	PBM	Y
MA0630.1_SHOX	h1SMcG0018916	PBM	Y
MA0630.1_SHOX	h1SMcG0009835	PBM	Y
MA0630.1_SHOX	h1SMcG0020634	PBM	Y
MA0630.1_SHOX	h1SMcG0002500	PBM	Y
MA0630.1_SHOX	h1SMcG0020456	PBM	Y
MA0630.1_SHOX	h1SMcG0007253	PBM	Y
MA0630.1_SHOX	h1SMcG0003155	PBM	Y
MA0630.1_SHOX	h1SMcG0010623	PBM	Y
MA0630.1_SHOX	h1SMcG0000761	PBM	Y
MA0630.1_SHOX	h1SMcG0022977	PBM	Y
MA0630.1_SHOX	h1SMcG0016884	PBM	Y
MA0630.1_SHOX	h1SMcG0003685	PBM	Y
MA0630.1_SHOX	h1SMcG0006684	PBM	Y
MA0630.1_SHOX	h1SMcG0003736	PBM	Y
MA0630.1_SHOX	h1SMcG0022016	PBM	Y
MA0630.1_SHOX	h1SMcG0022849	PBM	Y
MA0630.1_SHOX	h1SMcG0013909	PBM	Y
MA0630.1_SHOX	h1SMcG0015572	PBM	Y
MA0630.1_SHOX	h1SMcG0002883	PBM	Y
MA0630.1_SHOX	h1SMcG0015394	PBM	Y
MA0630.1_SHOX	h1SMcG0016366	PBM	Y
MA0630.1_SHOX	h1SMcG0011016	PBM	Y
MA0630.1_SHOX	h1SMcG0003793	PBM	Y
MA0630.1_SHOX	h1SMcG0008475	PBM	Y
MA0631.1_Six3	h1SMcG0011775	PBM	Y
MA0631.1_Six3	h1SMcG0014295	PBM	Y
MA0631.1_Six3	h1SMcG0013158	PBM	Y
MA0631.1_Six3	h1SMcG0018009	PBM	Y
MA0631.1_Six3	h1SMcG0000024	PBM	Y
MA0631.1_Six3	h1SMcG0010872	PBM	Y
MA0631.1_Six3	h1SMcG0004802	PBM	Y
MA0631.1_Six3	h1SMcG0022494	PBM	Y
MA0633.1_Twist2	h1SMcG0018604	PBM	Y
MA0634.1_ALX3	h1SMcG0010623	HT-SELEX	Y
MA0634.1_ALX3	h1SMcG0021059	HT-SELEX	Y
MA0634.1_ALX3	h1SMcG0009835	HT-SELEX	Y
MA0634.1_ALX3	h1SMcG0006497	HT-SELEX	Y
MA0634.1_ALX3	h1SMcG0007253	HT-SELEX	Y
MA0634.1_ALX3	h1SMcG0011535	HT-SELEX	Y
MA0634.1_ALX3	h1SMcG0016884	HT-SELEX	Y
MA0634.1_ALX3	h1SMcG0021053	HT-SELEX	Y
MA0634.1_ALX3	h1SMcG0017394	HT-SELEX	Y
MA0634.1_ALX3	h1SMcG0020456	HT-SELEX	Y
MA0634.1_ALX3	h1SMcG0018836	HT-SELEX	Y
MA0634.1_ALX3	h1SMcG0011765	HT-SELEX	Y
MA0634.1_ALX3	h1SMcG0002883	HT-SELEX	Y
MA0634.1_ALX3	h1SMcG0022849	HT-SELEX	Y
MA0634.1_ALX3	h1SMcG0008475	HT-SELEX	Y
MA0634.1_ALX3	h1SMcG0015394	HT-SELEX	Y
MA0634.1_ALX3	h1SMcG0000761	HT-SELEX	Y
MA0634.1_ALX3	h1SMcG0006684	HT-SELEX	Y
MA0634.1_ALX3	h1SMcG0022016	HT-SELEX	Y
MA0634.1_ALX3	h1SMcG0003793	HT-SELEX	Y
MA0634.1_ALX3	h1SMcG0021040	HT-SELEX	Y
MA0634.1_ALX3	h1SMcG0015572	HT-SELEX	Y
MA0634.1_ALX3	h1SMcG0007474	HT-SELEX	Y
MA0634.1_ALX3	h1SMcG0016366	HT-SELEX	Y
MA0634.1_ALX3	h1SMcG0002500	HT-SELEX	Y
MA0634.1_ALX3	h1SMcG0003736	HT-SELEX	Y
MA0634.1_ALX3	h1SMcG0001296	HT-SELEX	Y
MA0634.1_ALX3	h1SMcG0018062	HT-SELEX	Y
MA0634.1_ALX3	h1SMcG0007216	HT-SELEX	Y
MA0634.1_ALX3	h1SMcG0020634	HT-SELEX	Y
MA0635.1_BARHL2	h1SMcG0020740	HT-SELEX	Y
MA0635.1_BARHL2	h1SMcG0009835	HT-SELEX	Y
MA0635.1_BARHL2	h1SMcG0022016	HT-SELEX	Y
MA0635.1_BARHL2	h1SMcG0001296	HT-SELEX	Y
MA0635.1_BARHL2	h1SMcG0007216	HT-SELEX	Y
MA0635.1_BARHL2	h1SMcG0015572	HT-SELEX	Y
MA0635.1_BARHL2	h1SMcG0011535	HT-SELEX	Y
MA0635.1_BARHL2	h1SMcG0021059	HT-SELEX	Y
MA0635.1_BARHL2	h1SMcG0006684	HT-SELEX	Y
MA0635.1_BARHL2	h1SMcG0016884	HT-SELEX	Y
MA0635.1_BARHL2	h1SMcG0006497	HT-SELEX	Y
MA0635.1_BARHL2	h1SMcG0008401	HT-SELEX	Y
MA0635.1_BARHL2	h1SMcG0006671	HT-SELEX	Y
MA0635.1_BARHL2	h1SMcG0002721	HT-SELEX	Y
MA0635.1_BARHL2	h1SMcG0022062	HT-SELEX	Y
MA0635.1_BARHL2	h1SMcG0021271	HT-SELEX	Y
MA0635.1_BARHL2	h1SMcG0010623	HT-SELEX	Y
MA0635.1_BARHL2	h1SMcG0008475	HT-SELEX	Y
MA0635.1_BARHL2	h1SMcG0003960	HT-SELEX	Y
MA0635.1_BARHL2	h1SMcG0002500	HT-SELEX	Y
MA0635.1_BARHL2	h1SMcG0020634	HT-SELEX	Y
MA0635.1_BARHL2	h1SMcG0000941	HT-SELEX	Y
MA0635.1_BARHL2	h1SMcG0018836	HT-SELEX	Y
MA0635.1_BARHL2	h1SMcG0013909	HT-SELEX	Y
MA0641.1_ELF4	h1SMcG0014619	HT-SELEX	Y
MA0641.1_ELF4	h1SMcG0014005	HT-SELEX	Y
MA0641.1_ELF4	h1SMcG0021529	HT-SELEX	Y
MA0641.1_ELF4	h1SMcG0010603	HT-SELEX	Y
MA0641.1_ELF4	h1SMcG0011654	HT-SELEX	Y
MA0641.1_ELF4	h1SMcG0000267	HT-SELEX	Y
MA0641.1_ELF4	h1SMcG0011934	HT-SELEX	Y
MA0641.1_ELF4	h1SMcG0014537	HT-SELEX	Y
MA0641.1_ELF4	h1SMcG0019755	HT-SELEX	Y
MA0642.1_EN2	h1SMcG0017394	HT-SELEX	Y
MA0642.1_EN2	h1SMcG0013909	HT-SELEX	Y
MA0642.1_EN2	h1SMcG0015572	HT-SELEX	Y
MA0642.1_EN2	h1SMcG0003960	HT-SELEX	Y
MA0642.1_EN2	h1SMcG0022016	HT-SELEX	Y
MA0642.1_EN2	h1SMcG0020634	HT-SELEX	Y
MA0642.1_EN2	h1SMcG0018836	HT-SELEX	Y
MA0642.1_EN2	h1SMcG0006671	HT-SELEX	Y
MA0642.1_EN2	h1SMcG0011765	HT-SELEX	Y
MA0642.1_EN2	h1SMcG0009835	HT-SELEX	Y
MA0642.1_EN2	h1SMcG0003727	HT-SELEX	Y
MA0642.1_EN2	h1SMcG0007253	HT-SELEX	Y
MA0642.1_EN2	h1SMcG0010623	HT-SELEX	Y
MA0642.1_EN2	h1SMcG0021695	HT-SELEX	Y
MA0642.1_EN2	h1SMcG0002721	HT-SELEX	Y
MA0642.1_EN2	h1SMcG0018916	HT-SELEX	Y
MA0642.1_EN2	h1SMcG0001296	HT-SELEX	Y
MA0642.1_EN2	h1SMcG0016884	HT-SELEX	Y
MA0642.1_EN2	h1SMcG0002883	HT-SELEX	Y
MA0642.1_EN2	h1SMcG0021040	HT-SELEX	Y
MA0642.1_EN2	h1SMcG0006497	HT-SELEX	Y
MA0642.1_EN2	h1SMcG0021059	HT-SELEX	Y
MA0642.1_EN2	h1SMcG0000548	HT-SELEX	Y
MA0642.1_EN2	h1SMcG0022849	HT-SELEX	Y
MA0642.1_EN2	h1SMcG0002500	HT-SELEX	Y
MA0643.1_Esrrg	h1SMcG0020428	HT-SELEX	Y
MA0644.1_ESX1	h1SMcG0022849	HT-SELEX	Y
MA0644.1_ESX1	h1SMcG0020456	HT-SELEX	Y
MA0644.1_ESX1	h1SMcG0011535	HT-SELEX	Y
MA0644.1_ESX1	h1SMcG0010623	HT-SELEX	Y
MA0644.1_ESX1	h1SMcG0003736	HT-SELEX	Y
MA0644.1_ESX1	h1SMcG0007474	HT-SELEX	Y
MA0644.1_ESX1	h1SMcG0016884	HT-SELEX	Y
MA0644.1_ESX1	h1SMcG0020634	HT-SELEX	Y
MA0644.1_ESX1	h1SMcG0021053	HT-SELEX	Y
MA0644.1_ESX1	h1SMcG0002883	HT-SELEX	Y
MA0644.1_ESX1	h1SMcG0018836	HT-SELEX	Y
MA0644.1_ESX1	h1SMcG0021271	HT-SELEX	Y
MA0644.1_ESX1	h1SMcG0008475	HT-SELEX	Y
MA0644.1_ESX1	h1SMcG0001296	HT-SELEX	Y
MA0644.1_ESX1	h1SMcG0000524	HT-SELEX	Y
MA0644.1_ESX1	h1SMcG0021040	HT-SELEX	Y
MA0644.1_ESX1	h1SMcG0006684	HT-SELEX	Y
MA0644.1_ESX1	h1SMcG0007253	HT-SELEX	Y
MA0644.1_ESX1	h1SMcG0015572	HT-SELEX	Y
MA0644.1_ESX1	h1SMcG0022016	HT-SELEX	Y
MA0644.1_ESX1	h1SMcG0015394	HT-SELEX	Y
MA0644.1_ESX1	h1SMcG0009835	HT-SELEX	Y
MA0644.1_ESX1	h1SMcG0022062	HT-SELEX	Y
MA0644.1_ESX1	h1SMcG0016366	HT-SELEX	Y
MA0644.1_ESX1	h1SMcG0021059	HT-SELEX	Y
MA0644.1_ESX1	h1SMcG0007216	HT-SELEX	Y
MA0644.1_ESX1	h1SMcG0000761	HT-SELEX	Y
MA0644.1_ESX1	h1SMcG0000941	HT-SELEX	Y
MA0645.1_ETV6	h1SMcG0014619	HT-SELEX	Y
MA0645.1_ETV6	h1SMcG0006679	HT-SELEX	Y
MA0645.1_ETV6	h1SMcG0019755	HT-SELEX	Y
MA0648.1_GSC	h1SMcG0006514	HT-SELEX	Y
MA0648.1_GSC	h1SMcG0012937	HT-SELEX	Y
MA0648.1_GSC	h1SMcG0001554	HT-SELEX	Y
MA0648.1_GSC	h1SMcG0012776	HT-SELEX	Y
MA0654.1_ISX	h1SMcG0020456	HT-SELEX	Y
MA0654.1_ISX	h1SMcG0011765	HT-SELEX	Y
MA0654.1_ISX	h1SMcG0015394	HT-SELEX	Y
MA0654.1_ISX	h1SMcG0022849	HT-SELEX	Y
MA0654.1_ISX	h1SMcG0008475	HT-SELEX	Y
MA0654.1_ISX	h1SMcG0016366	HT-SELEX	Y
MA0654.1_ISX	h1SMcG0021053	HT-SELEX	Y
MA0654.1_ISX	h1SMcG0015572	HT-SELEX	Y
MA0654.1_ISX	h1SMcG0000524	HT-SELEX	Y
MA0654.1_ISX	h1SMcG0009835	HT-SELEX	Y
MA0654.1_ISX	h1SMcG0006684	HT-SELEX	Y
MA0654.1_ISX	h1SMcG0007253	HT-SELEX	Y
MA0654.1_ISX	h1SMcG0000761	HT-SELEX	Y
MA0654.1_ISX	h1SMcG0003736	HT-SELEX	Y
MA0654.1_ISX	h1SMcG0018916	HT-SELEX	Y
MA0654.1_ISX	h1SMcG0001296	HT-SELEX	Y
MA0654.1_ISX	h1SMcG0007474	HT-SELEX	Y
MA0654.1_ISX	h1SMcG0006497	HT-SELEX	Y
MA0654.1_ISX	h1SMcG0002883	HT-SELEX	Y
MA0654.1_ISX	h1SMcG0021040	HT-SELEX	Y
MA0654.1_ISX	h1SMcG0022016	HT-SELEX	Y
MA0654.1_ISX	h1SMcG0010623	HT-SELEX	Y
MA0654.1_ISX	h1SMcG0016884	HT-SELEX	Y
MA0654.1_ISX	h1SMcG0020634	HT-SELEX	Y
MA0654.1_ISX	h1SMcG0003793	HT-SELEX	Y
MA0654.1_ISX	h1SMcG0018836	HT-SELEX	Y
MA0658.1_LHX6	h1SMcG0020456	HT-SELEX	Y
MA0658.1_LHX6	h1SMcG0003155	HT-SELEX	Y
MA0658.1_LHX6	h1SMcG0000524	HT-SELEX	Y
MA0658.1_LHX6	h1SMcG0003685	HT-SELEX	Y
MA0658.1_LHX6	h1SMcG0017394	HT-SELEX	Y
MA0658.1_LHX6	h1SMcG0021040	HT-SELEX	Y
MA0658.1_LHX6	h1SMcG0007253	HT-SELEX	Y
MA0658.1_LHX6	h1SMcG0011016	HT-SELEX	Y
MA0658.1_LHX6	h1SMcG0022977	HT-SELEX	Y
MA0658.1_LHX6	h1SMcG0007474	HT-SELEX	Y
MA0658.1_LHX6	h1SMcG0021695	HT-SELEX	Y
MA0660.1_MEF2B	h1SMcG0000803	HT-SELEX	Y
MA0660.1_MEF2B	h1SMcG0007933	HT-SELEX	Y
MA0661.1_MEOX1	h1SMcG0021271	HT-SELEX	Y
MA0661.1_MEOX1	h1SMcG0013909	HT-SELEX	Y
MA0661.1_MEOX1	h1SMcG0018836	HT-SELEX	Y
MA0661.1_MEOX1	h1SMcG0020456	HT-SELEX	Y
MA0661.1_MEOX1	h1SMcG0003727	HT-SELEX	Y
MA0661.1_MEOX1	h1SMcG0022062	HT-SELEX	Y
