Motif	Factor	Evidence	Curated
GM.5.0.Mixed.0043	h1SMcG0019799	Orthologs	N
GM.5.0.MADS_box.0009	h1SMcG0000971	Orthologs	N
GM.5.0.C2H2_ZF.0105	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Forkhead.0031	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Rel.0007	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Homeodomain.0093	h1SMcG0006684	Orthologs	N
GM.5.0.bHLH.0056	h1SMnG0012616	Orthologs	N
GM.5.0.C2H2_ZF.0106	h1SMcG0001477	Orthologs	N
GM.5.0.C2H2_ZF.0106	h1SMcG0005497	Orthologs	N
GM.5.0.Unknown.0020	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.CBF_NF-Y.0003	h1SMcG0016730	Orthologs	N
GM.5.0.CBF_NF-Y.0003	h1SMcG0006281	Orthologs	N
GM.5.0.CBF_NF-Y.0003	h1SMcG0008907	Orthologs	N
GM.5.0.CBF_NF-Y.0003	h1SMcG0010789	Orthologs	N
GM.5.0.C2H2_ZF.0107	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Homeodomain.0094	h1SMcG0000548	Orthologs	N
GM.5.0.Homeodomain.0095	h1SMcG0012776	Orthologs	N
GM.5.0.bHLH.0057	h1SMcG0020191	Orthologs	N
GM.5.0.bHLH.0057	h1SMcG0011310	Orthologs	N
GM.5.0.bHLH.0057	h1SMcG0009686	Orthologs	N
GM.5.0.Homeodomain.0096	h1SMcG0003130	Orthologs	N
GM.5.0.Ets.0020	h1SMcG0014005	Orthologs	N
GM.5.0.Ets.0020	h1SMnG0022954	Orthologs	N
GM.5.0.Ets.0020	h1SMcG0021529	Orthologs	N
GM.5.0.Ets.0020	h1SMcG0000267	Orthologs	N
GM.5.0.Homeodomain.0097	h1SMcG0002883	Orthologs	N
GM.5.0.Homeodomain.0097	h1SMcG0022849	Orthologs	N
GM.5.0.SMAD.0007	h1SMcG0006347	Orthologs	N
GM.5.0.SMAD.0007	h1SMcG0023128	Orthologs	N
GM.5.0.Homeodomain.0098	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Runt.0006	h1SMcG0016472	Orthologs	N
GM.5.0.Mixed.0044	h1SMcG0009273	Orthologs	N
GM.5.0.Mixed.0044	h1SMcG0006379	Orthologs	N
GM.5.0.C2H2_ZF.0108	h1SMcG0015343	Orthologs	N
GM.5.0.C2H2_ZF.0108	h1SMcG0022224	Orthologs	N
GM.5.0.Sox.0025	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Nuclear_receptor.0052	h1SMcG0004476	Orthologs	N
GM.5.0.C2H2_ZF.0109	h1SMcG0011808	Orthologs	N
GM.5.0.C2H2_ZF.0109	h1SMcG0014387	Orthologs	N
GM.5.0.C2H2_ZF.0109	h1SMcG0008441	Orthologs	N
GM.5.0.bZIP.0036	h1SMcG0008373	Orthologs	N
GM.5.0.C2H2_ZF.0110	h1SMcG0016472	Orthologs	N
GM.5.0.C2H2_ZF.0110	h1SMcG0018383	Orthologs	N
GM.5.0.Homeodomain.0099	h1SMcG0001722	Orthologs	N
GM.5.0.C2H2_ZF.0111	h1SMcG0015343	Orthologs	N
GM.5.0.C2H2_ZF.0111	h1SMcG0022224	Orthologs	N
GM.5.0.T-box.0011	h1SMcG0022768	Orthologs	N
GM.5.0.T-box.0011	h1SMcG0007448	Orthologs	N
GM.5.0.Homeodomain.0100	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.AP-2.0006	h1SMcG0006465	Orthologs	N
GM.5.0.Rel.0008	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Homeodomain_POU.0011	h1SMcG0008833	Orthologs	N
GM.5.0.Unknown.0021	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Homeodomain.0101	h1SMcG0021271	Orthologs	N
GM.5.0.Homeodomain.0101	h1SMcG0002500	Orthologs	N
GM.5.0.C2H2_ZF.0112	h1SMcG0013509	Orthologs	N
GM.5.0.Mixed.0045	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.bZIP.0037	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.T-box.0012	h1SMcG0010860	Orthologs	N
GM.5.0.C2H2_ZF.0113	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Rel.0009	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Homeodomain.0102	h1SMcG0022072	Orthologs	N
GM.5.0.bZIP.0038	h1SMcG0007969	Orthologs	N
GM.5.0.T-box.0013	h1SMcG0010860	Orthologs	N
GM.5.0.Mixed.0046	h1SMcG0001975	Orthologs	N
GM.5.0.E2F.0009	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.bHLH.0058	h1SMcG0021295	Orthologs	N
GM.5.0.Rel.0010	h1SMcG0006315	Orthologs	N
GM.5.0.STAT.0010	h1SMcG0007329	Orthologs	N
GM.5.0.STAT.0010	h1SMcG0007325	Orthologs	N
GM.5.0.Unknown.0022	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Homeodomain.0103	h1SMcG0022072	Orthologs	N
GM.5.0.Nuclear_receptor.0053	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Grainyhead.0005	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.C2H2_ZF.0114	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.bZIP.0039	h1SMcG0007969	Orthologs	N
GM.5.0.bZIP.0039	h1SMcG0006379	Orthologs	N
GM.5.0.CUT_Homeodomain.0004	h1SMcG0010220	Orthologs	N
GM.5.0.CUT_Homeodomain.0004	h1SMcG0019233	Orthologs	N
GM.5.0.Nuclear_receptor.0054	h1SMcG0011606	Orthologs	N
GM.5.0.Homeodomain.0104	h1SMcG0019014	Orthologs	N
GM.5.0.Sox.0026	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Sox.0027	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Unknown.0023	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Homeodomain.0105	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.T-box.0014	h1SMcG0010860	Orthologs	N
GM.5.0.Homeodomain.0106	h1SMcG0003685	Orthologs	N
GM.5.0.Ets.0021	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.GCM.0003	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Homeodomain.0107	h1SMcG0016366	Orthologs	N
GM.5.0.bZIP.0040	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.bHLH.0059	h1SMcG0006375	Orthologs	N
GM.5.0.Paired_box.0004	h1SMcG0008441	Orthologs	N
GM.5.0.Paired_box.0004	h1SMcG0018062	Orthologs	N
GM.5.0.C2H2_ZF.0115	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.bZIP.0041	h1SMcG0021266	Orthologs	N
GM.5.0.bZIP.0041	h1SMcG0000285	Orthologs	N
GM.5.0.bZIP.0041	h1SMcG0001750	Orthologs	N
GM.5.0.Paired_box.0005	h1SMcG0008441	Orthologs	N
GM.5.0.C2H2_ZF.0116	h1SMcG0010990	Orthologs	N
GM.5.0.Homeodomain.0108	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.SMAD.0008	h1SMcG0006347	Orthologs	N
GM.5.0.SMAD.0008	h1SMcG0023128	Orthologs	N
GM.5.0.Paired_box.0006	h1SMcG0008441	Orthologs	N
GM.5.0.Homeodomain.0109	h1SMcG0003727	Orthologs	N
GM.5.0.bZIP.0042	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Unknown.0024	h1SMcG0006831	Orthologs	N
GM.5.0.Rel.0011	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.HSF.0004	h1SMcG0006379	Orthologs	N
GM.5.0.C2H2_ZF.0117	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.C2H2_ZF.0118	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Homeodomain.0110	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Unknown.0025	h1SMcG0002696	Orthologs	N
GM.5.0.C2H2_ZF.0119	h1SMcG0001728	Orthologs	N
GM.5.0.C2H2_ZF.0119	h1SMcG0017255	Orthologs	N
GM.5.0.Forkhead.0032	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.E2F.0010	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.C2H2_ZF.0120	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.IRF.0007	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Homeodomain_Paired_box.0004	h1SMcG0008441	Orthologs	N
GM.5.0.C2H2_ZF.0121	h1SMcG0001728	Orthologs	N
GM.5.0.C2H2_ZF.0121	h1SMcG0017255	Orthologs	N
GM.5.0.Homeodomain.0111	h1SMcG0000941	Orthologs	N
GM.5.0.DM.0005	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.C2H2_ZF.0122	h1SMcG0016472	Orthologs	N
GM.5.0.C2H2_ZF.0122	h1SMcG0018383	Orthologs	N
GM.5.0.HSF.0005	h1SMcG0006379	Orthologs	N
GM.5.0.bHLH.0060	h1SMcG0001531	Orthologs	N
GM.5.0.bHLH.0060	h1SMcG0013330	Orthologs	N
GM.5.0.C2H2_ZF.0123	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.CUT_Homeodomain.0005	h1SMcG0010220	Orthologs	N
GM.5.0.CUT_Homeodomain.0005	h1SMcG0019233	Orthologs	N
GM.5.0.CUT_Homeodomain.0005	>h1SMcG0000889	Orthologs	N
GM.5.0.CUT_Homeodomain.0005	h1SMcG0023033	Orthologs	N
GM.5.0.CUT_Homeodomain.0005	h1SMcG0011844	Orthologs	N
GM.5.0.E2F.0011	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.bHLH.0061	h1SMcG0004451	Orthologs	N
GM.5.0.Nuclear_receptor.0055	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Ets.0022	h1SMcG0014005	Orthologs	N
GM.5.0.Ets.0022	h1SMnG0022954	Orthologs	N
GM.5.0.Ets.0022	h1SMcG0021529	Orthologs	N
GM.5.0.C2H2_ZF.0124	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.bHLH.0062	h1SMnG0012616	Orthologs	N
GM.5.0.C2H2_ZF.0125	h1SMcG0001434	Orthologs	N
GM.5.0.MADS_box.0010	h1SMcG0008373	Orthologs	N
GM.5.0.bHLH.0063	h1SMcG0004651	Orthologs	N
GM.5.0.bHLH.0063	h1SMcG0001531	Orthologs	N
GM.5.0.T-box.0015	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Homeodomain.0112	h1SMcG0004713	Orthologs	N
GM.5.0.C2H2_ZF.0126	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.bZIP.0043	h1SMcG0007969	Orthologs	N
GM.5.0.C2H2_ZF.0127	h1SMcG0017838	Orthologs	N
GM.5.0.C2H2_ZF.0127	h1SMcG0017837	Orthologs	N
GM.5.0.C2H2_ZF.0127	h1SMcG0004249	Orthologs	N
GM.5.0.C2H2_ZF.0127	h1SMcG0019502	Orthologs	N
GM.5.0.C2H2_ZF.0127	h1SMcG0004250	Orthologs	N
GM.5.0.C2H2_ZF.0127	h1SMcG0002845	Orthologs	N
GM.5.0.E2F.0012	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Grainyhead.0006	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Nuclear_receptor.0056	h1SMcG0019688	Orthologs	N
GM.5.0.bZIP.0044	h1SMcG0007969	Orthologs	N
GM.5.0.bZIP.0045	h1SMcG0006635	Orthologs	N
GM.5.0.Unknown.0026	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Nuclear_receptor.0057	h1SMcG0021496	Orthologs	N
GM.5.0.C2H2_ZF.0128	h1SMcG0016472	Orthologs	N
GM.5.0.C2H2_ZF.0128	h1SMcG0018383	Orthologs	N
GM.5.0.bZIP.0046	h1SMcG0022769	Orthologs	N
GM.5.0.bZIP.0046	h1SMcG0007447	Orthologs	N
GM.5.0.bZIP.0046	h1SMnG0012538	Orthologs	N
GM.5.0.bZIP.0046	h1SMcG0022770	Orthologs	N
GM.5.0.SMAD.0009	h1SMcG0006347	Orthologs	N
GM.5.0.SMAD.0009	h1SMcG0023128	Orthologs	N
GM.5.0.C2H2_ZF.0129	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Unknown.0027	h1SMcG0010451	Orthologs	N
GM.5.0.Unknown.0027	h1SMcG0010448	Orthologs	N
GM.5.0.Mixed.0047	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.bHLH.0064	h1SMcG0006375	Orthologs	N
GM.5.0.E2F.0013	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.bZIP.0047	h1SMcG0012645	Orthologs	N
GM.5.0.Ets.0023	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.C2H2_ZF.0130	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.bZIP.0048	h1SMcG0006635	Orthologs	N
GM.5.0.Sox.0028	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Nuclear_receptor.0058	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Paired_box.0007	h1SMcG0008441	Orthologs	N
GM.5.0.SAND.0003	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Nuclear_receptor.0059	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.STAT.0011	h1SMcG0007329	Orthologs	N
GM.5.0.STAT.0011	h1SMcG0007325	Orthologs	N
GM.5.0.Homeodomain.0113	h1SMcG0003130	Orthologs	N
GM.5.0.Unknown.0028	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.bZIP.0049	h1SMcG0021266	Orthologs	N
GM.5.0.bZIP.0049	h1SMcG0000285	Orthologs	N
GM.5.0.bZIP.0049	h1SMcG0001750	Orthologs	N
GM.5.0.Mixed.0048	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.bZIP.0050	h1SMcG0008373	Orthologs	N
GM.5.0.bZIP.0050	h1SMcG0010609	Orthologs	N
GM.5.0.bZIP.0050	h1SMcG0017602	Orthologs	N
GM.5.0.bZIP.0050	h1SMcG0004816	Orthologs	N
GM.5.0.Homeodomain.0114	h1SMcG0001722	Orthologs	N
GM.5.0.Ets.0024	h1SMcG0000267	Orthologs	N
GM.5.0.Ets.0024	h1SMcG0014005	Orthologs	N
GM.5.0.Ets.0024	h1SMnG0022954	Orthologs	N
GM.5.0.Ets.0024	h1SMcG0021529	Orthologs	N
GM.5.0.Nuclear_receptor.0060	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Homeodomain.0115	h1SMcG0021332	Orthologs	N
GM.5.0.Ets.0025	h1SMcG0000267	Orthologs	N
GM.5.0.Ets.0025	h1SMcG0014005	Orthologs	N
GM.5.0.Ets.0025	h1SMnG0022954	Orthologs	N
GM.5.0.Ets.0025	h1SMcG0021529	Orthologs	N
GM.5.0.C2H2_ZF.0131	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Homeodomain.0116	h1SMcG0012941	Orthologs	N
GM.5.0.Homeodomain.0116	h1SMcG0020740	Orthologs	N
GM.5.0.Sox.0029	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Rel.0012	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Nuclear_receptor.0061	h1SMcG0015595	Orthologs	N
GM.5.0.C2H2_ZF.0132	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.GATA.0011	h1SMcG0009369	Orthologs	N
GM.5.0.Unknown.0029	h1SMcG0011310	Orthologs	N
GM.5.0.Unknown.0029	h1SMcG0009686	Orthologs	N
GM.5.0.bHLH.0065	h1SMcG0018604	Orthologs	N
GM.5.0.Homeodomain.0117	h1SMcG0011535	Orthologs	N
GM.5.0.Homeodomain.0118	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Nuclear_receptor.0062	h1SMcG0001020	Orthologs	N
GM.5.0.Unknown.0030	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.SAND.0004	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Homeodomain.0119	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Rel.0013	h1SMcG0006315	Orthologs	N
GM.5.0.Homeodomain.0120	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Ets.0026	h1SMcG0010990	Orthologs	N
GM.5.0.Ets.0026	h1SMcG0014619	Orthologs	N
GM.5.0.Ets.0026	h1SMcG0011654	Orthologs	N
GM.5.0.Ets.0026	h1SMcG0000267	Orthologs	N
GM.5.0.Ets.0026	h1SMcG0014005	Orthologs	N
GM.5.0.Ets.0026	h1SMnG0022954	Orthologs	N
GM.5.0.Ets.0026	h1SMcG0021529	Orthologs	N
GM.5.0.Homeodomain.0121	h1SMcG0008090	Orthologs	N
GM.5.0.Homeodomain.0121	h1SMcG0007474	Orthologs	N
GM.5.0.Homeodomain.0121	h1SMcG0016366	Orthologs	N
GM.5.0.Homeodomain.0121	h1SMcG0003793	Orthologs	N
GM.5.0.Homeodomain.0121	h1SMcG0011535	Orthologs	N
GM.5.0.Homeodomain.0121	h1SMcG0007041	Orthologs	N
GM.5.0.Homeodomain.0121	h1SMcG0002883	Orthologs	N
GM.5.0.Homeodomain.0121	h1SMcG0022849	Orthologs	N
GM.5.0.Homeodomain.0121	h1SMcG0003685	Orthologs	N
GM.5.0.IRF.0008	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.C2H2_ZF.0133	h1SMcG0006102	Orthologs	N
GM.5.0.Nuclear_receptor.0063	h1SMcG0021496	Orthologs	N
GM.5.0.Ets.0027	h1SMcG0014619	Orthologs	N
GM.5.0.Ets.0027	h1SMcG0000267	Orthologs	N
GM.5.0.Rel.0014	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Homeodomain_POU.0012	h1SMcG0008833	Orthologs	N
GM.5.0.MADS_box.0011	h1SMcG0008373	Orthologs	N
GM.5.0.Nuclear_receptor.0064	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Mixed.0049	h1SMcG0021295	Orthologs	N
GM.5.0.IRF.0009	h1SMcG0001975	Orthologs	N
GM.5.0.Rel.0015	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.SMAD.0010	h1SMcG0006347	Orthologs	N
GM.5.0.SMAD.0010	h1SMcG0023128	Orthologs	N
GM.5.0.Homeodomain.0122	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.bHLH.0066	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Nuclear_receptor.0065	h1SMcG0011606	Orthologs	N
GM.5.0.C2H2_ZF.0134	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Nuclear_receptor.0066	h1SMcG0019688	Orthologs	N
GM.5.0.Mixed.0050	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Nuclear_receptor.0067	h1SMcG0006379	Orthologs	N
GM.5.0.Mixed.0051	h1SMcG0014005	Orthologs	N
GM.5.0.Mixed.0051	h1SMnG0022954	Orthologs	N
GM.5.0.Mixed.0051	h1SMcG0021529	Orthologs	N
GM.5.0.Nuclear_receptor.0068	h1SMcG0019688	Orthologs	N
GM.5.0.C2H2_ZF.0135	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.bZIP.0051	h1SMcG0021266	Orthologs	N
GM.5.0.bZIP.0051	h1SMcG0017653	Orthologs	N
GM.5.0.bZIP.0051	h1SMcG0000285	Orthologs	N
GM.5.0.bZIP.0051	h1SMcG0001750	Orthologs	N
GM.5.0.Nuclear_receptor.0069	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.CxxC.0001	h1SMcG0012632	Orthologs	N
GM.5.0.Rel.0016	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.bHLH.0067	h1SMcG0004451	Orthologs	N
GM.5.0.bHLH.0067	h1SMcG0022832	Orthologs	N
GM.5.0.bHLH.0067	h1SMcG0007018	Orthologs	N
GM.5.0.Nuclear_receptor.0070	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.C2H2_ZF.0136	>h1SMcG0005177	Orthologs	N
GM.5.0.C2H2_ZF.0137	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Nuclear_receptor.0071	h1SMcG0005673	Orthologs	N
GM.5.0.Paired_box.0008	h1SMcG0008441	Orthologs	N
GM.5.0.C2H2_ZF.0138	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.p53.0004	>h1SMcG0016868	Orthologs	N
GM.5.0.bZIP.0052	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Unknown.0031	h1SMnG0017612	Orthologs	N
GM.5.0.Unknown.0031	h1SMcG0010707	Orthologs	N
GM.5.0.Forkhead.0033	h1SMcG0009963	Orthologs	N
GM.5.0.Forkhead.0033	h1SMcG0013875	Orthologs	N
GM.5.0.Forkhead.0033	h1SMcG0000287	Orthologs	N
GM.5.0.Forkhead.0033	h1SMcG0012074	Orthologs	N
GM.5.0.Forkhead.0033	h1SMcG0008308	Orthologs	N
GM.5.0.Forkhead.0033	h1SMcG0015283	Orthologs	N
GM.5.0.Forkhead.0033	h1SMcG0007411	Orthologs	N
GM.5.0.bHLH.0068	h1SMcG0011310	Orthologs	N
GM.5.0.bHLH.0068	h1SMcG0009686	Orthologs	N
GM.5.0.bHLH.0068	h1SMcG0021295	Orthologs	N
GM.5.0.bHLH.0069	h1SMcG0001531	Orthologs	N
GM.5.0.Unknown.0032	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Unknown.0033	h1SMcG0010451	Orthologs	N
GM.5.0.Unknown.0033	h1SMcG0010448	Orthologs	N
GM.5.0.C2H2_ZF.0139	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Homeodomain.0123	h1SMcG0008090	Orthologs	N
GM.5.0.Homeodomain.0123	h1SMcG0016366	Orthologs	N
GM.5.0.Homeodomain.0123	h1SMcG0021271	Orthologs	N
GM.5.0.Homeodomain.0123	h1SMcG0007041	Orthologs	N
GM.5.0.Homeodomain.0123	h1SMcG0016884	Orthologs	N
GM.5.0.Homeodomain.0123	h1SMcG0015572	Orthologs	N
GM.5.0.Homeodomain.0123	h1SMcG0009835	Orthologs	N
GM.5.0.Homeodomain.0123	h1SMcG0003685	Orthologs	N
GM.5.0.Unknown.0034	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Homeodomain.0124	h1SMcG0015960	Orthologs	N
GM.5.0.Homeodomain.0124	h1SMcG0002676	Orthologs	N
GM.5.0.Homeodomain.0124	h1SMcG0019014	Orthologs	N
GM.5.0.C2H2_ZF.0140	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.bZIP.0053	h1SMcG0012645	Orthologs	N
GM.5.0.C2H2_ZF.0141	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Homeodomain.0125	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.bHLH.0070	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Homeodomain.0126	h1SMcG0022072	Orthologs	N
GM.5.0.Mixed.0052	h1SMcG0020760	Orthologs	N
GM.5.0.Mixed.0052	h1SMcG0010451	Orthologs	N
GM.5.0.Mixed.0052	h1SMcG0010448	Orthologs	N
GM.5.0.Myb_SANT.0009	h1SMcG0021112	Orthologs	N
GM.5.0.C2H2_ZF.0142	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.GATA.0012	h1SMcG0009369	Orthologs	N
GM.5.0.Homeodomain.0127	h1SMcG0008090	Orthologs	N
GM.5.0.Homeodomain.0127	h1SMcG0022072	Orthologs	N
GM.5.0.Homeodomain.0127	h1SMcG0007041	Orthologs	N
GM.5.0.bHLH.0071	h1SMcG0009326	Orthologs	N
GM.5.0.bHLH.0071	h1SMcG0018400	Orthologs	N
GM.5.0.bHLH.0071	h1SMcG0001334	Orthologs	N
GM.5.0.bHLH.0071	h1SMcG0021180	Orthologs	N
GM.5.0.bHLH.0072	h1SMcG0013330	Orthologs	N
GM.5.0.Homeodomain.0128	h1SMcG0008090	Orthologs	N
GM.5.0.Unknown.0035	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.bHLH.0073	h1SMnG0012616	Orthologs	N
GM.5.0.C2H2_ZF.0143	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.bHLH.0074	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.E2F.0014	h1SMnG0017612	Orthologs	N
GM.5.0.E2F.0014	h1SMcG0010707	Orthologs	N
GM.5.0.bZIP.0054	h1SMcG0012645	Orthologs	N
GM.5.0.Nuclear_receptor.0072	h1SMcG0015595	Orthologs	N
GM.5.0.bHLH.0075	h1SMcG0001531	Orthologs	N
GM.5.0.Homeodomain.0129	h1SMcG0020634	Orthologs	N
GM.5.0.Homeodomain.0129	h1SMcG0000941	Orthologs	N
GM.5.0.Mixed.0053	h1SMcG0021295	Orthologs	N
GM.5.0.GATA.0013	h1SMcG0009369	Orthologs	N
GM.5.0.Homeodomain.0130	h1SMcG0019014	Orthologs	N
GM.5.0.IRF.0010	h1SMcG0001975	Orthologs	N
GM.5.0.Mixed.0054	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.IRF.0011	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Homeodomain.0131	h1SMcG0003685	Orthologs	N
GM.5.0.C2H2_ZF.0144	h1SMcG0001434	Orthologs	N
GM.5.0.Homeodomain.0132	h1SMcG0008090	Orthologs	N
GM.5.0.Homeodomain.0132	h1SMcG0007041	Orthologs	N
GM.5.0.Nuclear_receptor.0073	h1SMcG0015595	Orthologs	N
GM.5.0.Mixed.0055	h1SMcG0020592	Orthologs	N
GM.5.0.Mixed.0055	h1SMcG0010290	Orthologs	N
GM.5.0.Mixed.0055	h1SMcG0010366	Orthologs	N
GM.5.0.Mixed.0055	h1SMcG0010076	Orthologs	N
GM.5.0.Mixed.0055	h1SMcG0006042	Orthologs	N
GM.5.0.Nuclear_receptor.0074	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Nuclear_receptor.0075	h1SMcG0016703	Orthologs	N
GM.5.0.C2H2_ZF.0145	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Mixed.0056	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Mixed.0057	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.IRF.0012	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Forkhead.0034	h1SMcG0009963	Orthologs	N
GM.5.0.Forkhead.0034	h1SMcG0013875	Orthologs	N
GM.5.0.Forkhead.0034	h1SMcG0000287	Orthologs	N
GM.5.0.Forkhead.0034	h1SMcG0012074	Orthologs	N
GM.5.0.Forkhead.0034	h1SMcG0008308	Orthologs	N
GM.5.0.Forkhead.0034	h1SMcG0015283	Orthologs	N
GM.5.0.Forkhead.0034	h1SMcG0007411	Orthologs	N
GM.5.0.Sox.0030	h1SMcG0016676	Orthologs	N
GM.5.0.AP-2.0007	h1SMcG0006465	Orthologs	N
GM.5.0.C2H2_ZF.0146	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Nuclear_receptor.0076	h1SMcG0015595	Orthologs	N
GM.5.0.Nuclear_receptor.0076	h1SMcG0001020	Orthologs	N
GM.5.0.C2H2_ZF.0147	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Mixed.0058	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Nuclear_receptor.0077	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.p53.0005	>h1SMcG0016868	Orthologs	N
